Marketing_Spend,Employees,Time,Sales
16637,82,139,115562.66696945573
13612,23,51,44928.94589446982
35410,5,164,56541.36478721881
10160,95,208,152658.6089967463
65108,72,14,153372.59453149323
12728,60,355,96561.70379917028
74774,92,361,190371.84940982235
97300,18,251,113332.35642647048
68594,68,339,154413.9844424688
23464,91,98,149891.95103427194
36943,73,237,119686.51848228759
35838,88,194,146164.37656424163
10919,26,334,53319.05146376906
42092,48,26,79917.84637749862
12797,53,77,89385.51390730971
56887,40,19,89768.30821449384
93003,73,78,167774.91209423324
94272,92,298,188018.00973740508
79557,38,106,125495.16783465224
8058,41,267,79763.58695811359
79577,93,163,176205.08437335104
71689,55,170,155126.20920050362
82557,41,354,123848.40560467122
32258,29,296,67778.3261884834
24359,90,118,134891.58575739272
96714,9,4,80733.19245620849
17914,12,353,51655.43396790157
12536,57,102,103251.75464763195
60071,31,173,85729.17386637336
38748,65,87,125189.85871063636
44448,69,8,132754.63779918168
51132,88,359,171021.3849951983
81022,75,76,152861.73943348316
7384,49,18,90375.98191706315
49312,7,67,58022.80180068714
81323,65,113,143640.24754741936
39134,54,132,112489.13279589394
88182,52,21,142536.347051943
65120,77,73,147189.70202575863
65592,51,241,131017.14973173366
76723,18,44,95804.83406769225
79031,23,61,76549.95537334199
14885,95,92,123954.68780120253
23700,66,127,117873.04800279682
20018,10,207,37850.09623566737
99607,11,68,87638.26517602161
62061,94,120,184353.71342163437
36322,17,282,60296.19356238525
55073,50,66,109580.8172364421
77650,37,341,114975.55316019546
77110,45,18,122427.73286653798
29996,77,66,126650.7299333119
97290,83,135,174806.29444400035
74345,73,126,168903.7218174962
51304,33,172,77074.54387518711
88086,11,96,90599.52420791658
34249,99,79,143882.18346314263
91949,58,314,158567.02041124812
75223,15,50,72193.55631691076
26123,46,158,79387.11343388062
38095,87,176,152042.838759756
97971,9,327,103070.8045546385
92158,91,24,175447.55451422004
80821,51,337,138401.71725604567
65185,6,103,73779.92942333469
95463,47,5,135833.39549917268
58884,8,257,60203.592809822076
10291,85,249,126411.90009156347
46193,99,299,167520.57229999112
8122,67,213,100739.33193390776
9876,63,125,96284.76669747046
89648,34,158,113415.50419778067
79660,6,324,88944.13792518554
62147,92,197,182332.78848099103
6823,78,297,112308.83929553063
57652,96,276,174550.49826637364
63204,47,293,127903.00149741667
55382,22,337,93539.69725397202
15387,28,329,67450.00959180438
56175,41,151,117917.19589105115
23980,34,212,73174.64397003109
29224,73,265,126254.6279684653
12121,63,218,95969.75108899352
72966,27,81,93447.61616273606
78490,34,212,111390.65557006307
16881,72,223,130132.22281180866
87453,45,210,142552.91617034853
88176,55,213,151812.98801289237
55809,92,91,169710.28182432713
82621,71,319,161731.47345226214
96795,19,26,106118.25251667418
28097,60,236,121057.53907600504
7978,69,295,94389.2922254249
9332,78,143,121504.93312963904
90573,94,190,186925.7917323017
20089,59,250,105435.06396982179
61804,80,58,153866.34518920947
69752,69,108,133802.55945639595
28484,6,31,30889.18797619574
65408,15,211,66022.44041283196
84544,80,104,187369.3335297972
59018,96,109,174482.8815174986
23148,46,196,86315.85844424019
8830,7,117,36494.637952601595
73494,45,293,142155.19002641886
30998,53,62,96380.04682605687
72076,87,47,166993.88712038027
35677,86,199,132948.78654159047
34101,41,56,83366.05935669925
12053,96,240,106150.00939839776
10670,99,273,146808.55313728587
15281,11,299,38248.67150986809
88658,42,189,123801.68863678271
58341,62,142,120725.31177079749
73069,9,210,84673.35358740677
15756,65,113,94889.31775018973
70075,87,208,174029.18282832287
59421,81,73,146149.59701008454
65108,43,267,116366.43399176603
70323,32,155,109725.8933530687
95610,61,222,153134.4025163583
89338,6,142,81912.38180611239
97858,74,270,179336.08473971314
22048,83,285,126828.31612406239
57606,32,139,86767.89334412529
14876,41,172,79948.58941005253
63075,93,14,166358.640432491
20171,59,127,95700.18220035541
47204,98,3,157022.65680388056
10166,92,140,112298.44500835173
80902,86,314,194905.53672878596
90794,5,270,99263.6625806827
48734,7,297,46450.345451562825
83519,75,273,165850.73017761257
96251,89,209,187119.6622453915
69441,18,240,101396.09473981851
50078,52,354,117035.35786152926
32778,41,222,94787.20885588088
81926,7,87,92574.56114720824
25924,53,281,93311.38426791561
50832,60,246,136678.30400164137
71243,93,288,170167.44523948003
30048,64,224,106852.94095435474
37815,17,299,78122.2448659451
39682,57,57,108779.5911680468
22489,54,162,86963.07051174367
64234,97,127,183579.58242225164
62701,23,161,92795.77899474902
21951,30,313,61406.356260788685
55018,57,51,108383.55995377888
16452,61,188,109637.08481311082
33635,42,135,83255.55356351261
32933,13,130,67364.06216942413
39581,50,163,90849.97937422004
43281,98,48,166016.98212943645
26187,90,263,124149.33784102682
27953,8,252,45464.67098201602
38818,75,67,123851.89374205667
29702,86,217,140652.5082369442
11278,54,327,79706.26349467583
49566,74,183,128920.72311147889
64722,97,236,188443.57126512044
23036,9,347,32283.76731250143
29583,74,150,126068.79644169821
75244,38,156,124117.27369473348
14476,69,261,118669.22903840498
75854,22,66,82712.72906488598
99805,31,48,108170.07019580486
43627,14,24,45753.1689179971
50441,6,160,47526.3688736359
29754,87,342,147172.8351378847
69751,95,87,180874.38142543996
24979,65,55,98280.05350285643
75446,26,124,101496.67932201232
66161,14,62,82990.26301779745
41022,63,198,127482.49227584983
68257,95,150,166029.52579407895
9453,16,78,39762.9693580634
56575,67,25,123566.645846437
62260,19,166,96418.10433139523
91717,67,334,164784.60990417117
93901,69,85,168598.11523970167
96862,42,97,126187.78966384332
45705,92,234,141585.06463669788
60833,10,265,67841.1241154466
59029,97,234,170110.74286171087
9177,10,305,56045.18153736926
73965,42,221,106449.27877059982
37952,52,344,126068.56612263451
75514,19,53,86855.21074873395
84309,76,197,164614.43624092668
56084,33,258,80834.43249751048
76710,6,343,72032.8578395108
26796,79,32,115855.39626759343
55348,77,96,133853.17004819828
82413,20,146,86339.70575512345
58333,62,272,124172.61707271091
22722,92,272,149427.70469954622
93091,38,311,126200.96553810855
84098,47,59,124915.80909050105
77082,28,55,84597.93606253542
30258,29,216,88570.03512777659
16706,45,182,85737.82064792469
33943,37,339,77046.45960493592
69324,47,252,130883.95859624434
27315,21,296,51862.93190106745
15352,11,129,38356.73005211383
39497,63,267,120788.05659799823
80145,31,243,125242.33708971008
49974,40,232,89802.37362667796
32228,23,83,41475.45436422942
13882,19,133,35342.024979691094
21268,74,21,108378.08245081447
75846,61,55,136335.40498942582
29463,73,23,121712.45007057059
81789,57,266,133884.3694928305
90940,73,357,166504.23299634838
54314,6,173,64892.350756292886
14827,22,34,56094.178378683406
81474,36,320,128068.42500754367
38062,33,364,72268.13279174802
95690,53,341,159124.9167471723
12240,88,64,124047.80229255899
6585,87,168,139800.8280366863
57532,84,44,148031.38194933903
15541,79,111,112822.67518327411
10427,64,145,100583.8702223544
97283,32,298,119405.40800956945
93732,90,7,175312.79792352024
86156,31,244,100188.35734687085
14033,85,180,119492.68881361847
36070,12,186,57497.69820619837
54104,76,278,158072.15496759937
17199,27,183,58770.90231866058
17776,36,306,69428.07102627608
27727,19,174,65767.27946948934
7931,95,272,134670.04458460395
85379,72,333,144357.51733342707
61193,44,171,130461.4041701257
10699,61,163,103741.73273779596
62789,51,125,121012.91302231848
91760,14,314,92859.21017846212
32321,60,158,103937.2741887535
66032,96,325,182725.7882043544
12636,56,39,88099.51549984363
72396,67,317,134194.04029762518
19989,55,102,84485.62372794874
56086,83,358,168605.77968984615
41062,74,212,134210.23136690966
84337,13,167,87649.32761934813
67125,98,261,181759.30566184744
35398,45,247,84144.5360136957
75283,44,79,116122.45393205737
75774,20,82,77100.87868667067
7834,29,229,58091.55279578808
53203,14,235,72002.77954901395
50676,34,155,90099.35231485406
31230,13,221,36992.698429035845
77652,44,217,118868.20364525862
73464,61,212,137850.2728134316
98715,50,21,138404.88980435728
27134,11,40,39427.41857827283
13190,47,104,75861.48051085095
94364,52,194,142683.45417697218
9350,80,304,122709.22678369033
39055,61,170,130679.29603997577
48686,21,174,82624.77532593985
86572,29,108,115529.44325201084
33700,11,340,31398.92142597421
77146,59,11,117096.56689358997
34420,23,194,70810.46173815127
30177,85,239,129825.18182780253
98386,36,189,135401.89785556623
44651,91,143,141224.87972681073
81706,36,282,118128.24527550953
59339,30,20,100755.52812008518
54282,76,59,125836.26128066647
46070,26,208,84337.34602299692
97683,59,215,160957.04498719078
65703,61,103,141050.14124290948
30406,12,138,73971.21913352047
63009,50,84,135254.9079209324
6066,9,202,46127.273452048976
75506,16,282,104877.54918175768
57940,31,140,107088.25337424973
55469,88,327,174698.8832945554
28350,15,353,49349.3032988838
99771,40,364,149979.1100263306
9114,56,18,85563.82759120957
98690,6,249,102245.43256611709
54199,78,304,150088.6474200502
99426,75,42,161463.7812536211
70133,16,332,84990.15811406657
26245,59,288,108565.90349961804
48266,84,357,152689.69097792185
94762,35,237,133362.2359296614
17595,95,363,156814.11556611364
98254,36,169,120822.87219453044
44218,68,131,119149.07139819673
30143,95,120,122780.1118695661
51178,63,48,126345.42812741936
76700,29,176,109204.24136679182
12787,73,49,128234.03378208965
86460,72,232,165755.452564314
69517,48,251,123318.12801916947
50286,47,58,105934.83182193938
90985,19,144,120676.30249246451
5081,17,193,46050.93622742285
8005,73,92,104363.53230983243
78944,74,301,164022.03405907936
5334,49,354,100663.46321247601
81639,29,336,125373.28638067195
63217,29,246,82413.58561304079
30169,14,104,54425.19494079555
28452,66,346,130915.99541358059
31254,16,278,57980.90411337772
74433,71,344,165772.72720418207
62110,33,263,96281.47645623099
62253,97,65,185051.31655402348
75184,47,242,132884.05561635568
80210,92,273,181684.85519981393
87702,92,220,189398.71458815256
97246,93,304,194464.98745733444
24970,41,147,68719.64481679058
8794,73,303,97992.93672660641
34184,15,252,74550.06522290765
96095,44,189,145536.3237516646
85880,67,312,175307.68444584685
43365,26,157,73516.23732603545
36217,19,258,54413.76864778035
10051,13,11,37736.983653534655
87662,74,32,135804.83930193735
75080,68,239,147844.81226534635
17875,94,110,143245.48281259695
74891,10,163,57110.77260909845
24992,47,43,88216.12931699232
56662,24,73,76387.02147528535
63475,47,290,124943.94765143486
36074,66,201,116754.51427164089
73052,71,192,133086.96655408217
27622,86,47,142261.66034682703
72015,56,265,129520.7309272622
87874,78,131,170547.0202632299
97543,98,277,218604.34972358705
45982,30,186,94377.43676610563
64069,98,226,166406.21978813413
50078,35,123,108740.10162871437
55873,59,99,108819.26662450905
68798,72,178,161178.06318113612
63784,61,244,143130.84114947426
26836,28,105,77374.5136149856
99782,69,223,186826.7065244859
73083,30,170,84925.69193311129
33130,53,53,93619.87883776265
53975,97,237,172593.9601417367
70995,42,161,112148.65256946285
72772,40,150,100731.39156531416
25830,58,314,117565.5004854939
71116,13,8,68816.71517226197
19439,46,221,83298.57309390187
9715,86,293,114782.9434745512
31107,28,115,66279.29868454052
96480,44,20,121845.14803114858
48394,86,176,155216.38325818747
98103,12,87,108691.28467148528
43665,58,137,112401.15479379137
37425,15,46,63747.737270510625
64874,92,210,187964.25623362747
46432,81,124,148956.90095590023
87778,99,222,204609.64758121278
48949,60,282,139659.09155568446
89360,98,272,208136.53780724297
82434,33,306,127693.14635968843
88295,46,340,129514.02611682957
93604,10,16,88011.61398201213
8669,7,88,13175.176016561029
84918,96,113,186652.90277533687
20436,78,315,138121.81834253354
89310,69,352,176986.69713309527
41030,16,251,49841.976368548436
9638,40,57,57952.41065662815
73402,60,181,133364.93630317974
62000,56,243,121219.13846635536
14251,36,36,46919.03312454557
13948,60,42,101873.37700456007
57647,15,54,65582.92403985502
93414,5,344,98549.07213305685
70723,10,52,54751.4268191975
91498,95,277,189983.7467609781
62245,83,40,144421.54832559865
24098,78,240,123883.13162487456
12408,28,83,50633.72121948886
87215,76,20,149796.8466376445
74069,85,122,158948.34603400403
74676,28,124,106396.973181124
68982,81,358,162247.70057684105
97154,13,143,104818.03557987184
91190,63,296,154001.29190051678
57203,74,74,154039.74016570157
59617,97,75,175711.8081367485
85212,27,300,116334.2543471109
11005,90,313,131841.19651903582
76406,89,40,169742.21129718164
74440,21,280,96376.29950014902
53235,94,354,174767.98709722905
16973,29,40,58819.288032439545
51976,42,149,115261.92793128904
72797,7,194,82139.83004478697
63866,71,249,148284.56222519235
22804,18,142,42875.82201846321
93613,14,101,91906.92563987312
66936,70,276,133210.7120969836
52276,75,313,159252.17200066982
29680,18,117,52516.147425509975
65967,85,287,156241.8353068409
21862,14,29,43489.992382526994
92438,53,308,148331.2181226062
44553,95,75,158847.82028671334
13884,66,251,85469.50391405102
73574,52,330,127436.1999535857
65313,7,112,78638.96186719135
37961,51,18,91542.50081194539
36562,64,61,119566.35296306596
31065,29,58,63024.39673905209
37084,11,332,57943.10078945142
56038,81,257,147884.85791307973
82337,43,74,132676.90316015476
25957,47,66,74580.8039854029
73116,50,301,107472.1173549991
97080,93,200,192383.4763685375
67278,47,281,118816.92671096083
37454,33,158,79584.34811022333
58796,87,134,151925.349119877
16277,90,315,148995.3137896435
71411,70,77,152800.22870127397
82190,90,126,179745.99390684342
65069,73,344,155986.9089829612
71732,31,48,99259.08314027068
56861,86,188,185898.57757280764
54487,7,303,63719.239737280535
46184,60,138,122040.67375443892
28398,68,46,103232.24607632299
84906,25,330,113911.84953885354
33517,28,8,77180.21013406917
99395,94,338,212876.15988250912
71783,24,178,116858.81767215526
29564,56,76,104077.98841687498
12111,17,149,45278.48545491768
25973,74,241,122639.34793413333
5310,94,11,117697.59434114312
81296,47,180,141045.34653861859
22988,98,158,144276.58433732274
27043,82,174,127163.43869678889
58134,41,129,108939.84701767872
95480,34,180,119887.49490786804
60326,19,15,77350.46289383742
94937,87,28,206463.54449952315
22381,79,191,126199.71387848795
38264,88,244,119270.16170198016
27069,29,58,74747.7877906254
47964,42,173,94785.50919554017
71734,47,234,119598.85242451674
10910,34,328,59489.96894491375
76020,44,294,133071.26812101365
51165,63,251,119859.25017472653
71112,27,38,92555.13009464674
37821,48,46,111721.27625758515
49392,85,309,152268.98614328593
53603,5,30,46494.88377166182
37996,82,130,134269.0813633001
95890,86,319,177331.71752019212
82558,45,85,127269.2984866074
71520,66,125,154306.4096780383
83196,64,121,142559.2540152966
30044,84,314,130356.8942884282
89387,14,348,103351.2468181476
47809,77,238,140750.43377897236
38299,82,265,138444.02658844087
84247,70,98,163843.88330467712
81763,61,203,149935.54484903466
67647,46,147,109174.39447976115
78564,58,93,145089.92683346334
87481,89,114,172758.16361238807
37857,46,44,92750.83517786484
43503,70,230,151761.4479538518
70217,74,73,145728.35233185257
30982,15,263,72774.3515892936
71828,71,287,163925.68563065937
58262,15,323,59052.13024320679
28880,8,136,41509.67472057472
12559,83,73,103899.84220358478
41549,94,309,171873.5994821021
40159,83,271,150624.76895837858
55370,53,8,120993.78298964622
64289,26,248,111992.31526343638
92075,41,209,129579.60230519234
83740,14,242,90847.18322823783
7252,24,224,49187.335020989834
14866,77,87,100374.1931719605
42997,54,46,106268.5058542652
95336,35,100,121291.95364862679
12553,48,263,102192.41301796681
37831,35,334,91370.78438234917
72323,96,10,173280.74130781833
49810,79,85,152167.7935615595
63719,45,98,106110.62966477533
16726,8,163,29325.978333037452
74451,18,104,96533.28094674826
52423,50,48,98736.25300076655
5092,58,189,93220.58873910838
81470,97,97,175038.37209123987
34995,96,204,163866.8301965506
67957,93,95,185688.5366565868
6677,91,309,134501.41568292587
98778,37,207,152699.64991697928
26892,34,355,67517.16934125096
27114,13,265,38412.93174809164
41632,42,70,66009.18528546797
32057,93,195,151164.98983709098
67565,86,236,168381.8198932301
65753,47,360,112898.47132197887
49031,11,241,83094.16641192143
55049,92,14,153077.5154866867
65275,44,177,114306.55633860668
52881,89,356,156044.3289658369
57865,66,242,134895.60957531593
55684,59,225,106378.63301418498
60687,39,216,103278.15183562152
80705,47,90,130647.41664089843
61438,15,138,76741.5210711333
62314,6,39,63458.83564077399
55503,83,18,145265.5133144842
35740,83,330,149209.63921118496
51176,9,70,49539.980903451215
15030,44,325,72073.31787894091
81288,84,195,174070.76469923768
12051,50,185,80589.65145262858
61010,25,47,83728.52452670151
15589,13,176,57286.64250370961
16395,75,363,120100.30137395494
17833,31,281,75377.12680386884
71134,21,356,99074.82700863402
84903,70,323,168335.29478650482
23428,30,343,54481.270841693295
21642,76,108,116742.62928850914
91491,49,223,158622.84432762067
45771,59,98,113510.18819047189
15097,44,117,62416.338577440256
83743,20,324,103773.50523762293
93096,88,303,162297.67843027215
28426,36,117,72633.24227500288
71333,39,53,105735.88868964133
48463,68,275,123321.0251025476
76249,68,209,161045.50144234038
45079,19,26,56934.9015832433
25404,46,215,72924.40371229681
76447,54,345,151858.14959502133
8954,36,42,65191.70892712171
74848,34,134,126468.77330480416
60331,87,251,151367.4816985074
60931,28,212,98038.76215246553
23440,70,60,111385.7013399672
63407,25,163,95420.79889131877
86364,46,100,134724.08666314228
35898,84,291,155687.825781334
51720,62,346,132554.0318482565
50428,6,125,59982.709821352735
20427,20,215,61741.20863711089
27169,97,250,154103.93660534424
50419,11,246,66563.87677711391
56065,59,283,129302.89941425624
72487,19,284,91538.89804723967
92490,27,270,113023.38807093134
84363,73,361,172516.53739705685
79501,5,328,98633.57747650273
13985,73,231,104348.6909352803
37641,17,232,49411.983648886715
27897,30,223,69412.15081066178
50652,56,132,108423.05782247867
10973,17,291,45219.658160136634
88330,59,228,142798.68080236478
78250,33,363,118422.26801576873
71673,22,119,98310.13598261608
59309,6,122,60377.96675921607
61718,31,354,98386.57442127974
73809,54,74,126777.57477786657
27627,46,228,106333.47472896083
57621,71,180,142410.80755825274
60084,98,294,172628.696834401
20151,14,304,33656.8201136896
80691,13,245,92186.23197206923
31741,7,301,51824.9476985296
93484,90,96,187021.89709813125
43130,42,338,97873.29406254191
75172,79,289,169304.3537649813
65916,74,59,141924.277219928
64219,73,15,136483.64234360724
42236,34,236,88342.22729405388
72882,18,35,85580.49292367975
18984,6,58,30070.336804910938
6042,12,280,37018.37803008085
18063,78,159,130394.82019064798
58918,89,251,174380.79954881428
25490,87,32,126735.90240551953
45967,22,161,77887.19578607696
61472,75,104,145420.94441387715
77838,17,108,81937.35802822863
26876,50,123,103987.78825618848
86830,58,362,145344.4301253004
65650,16,228,98862.24596078738
7302,44,96,59053.42953955808
24017,92,253,120565.05121758592
47311,86,251,157079.56908073658
5361,42,47,66108.95592863811
43261,16,8,53613.80913250889
22171,71,161,107896.71455417568
46226,29,231,77055.15572922323
34327,39,339,75471.8507006209
75628,20,227,105838.74551333
87473,49,297,148981.51166965612
69223,17,264,93633.08137252266
84353,28,124,106001.33731370243
80315,80,26,147766.6208039596
75052,6,364,102328.05534660851
68624,94,137,194714.8953407405
19530,14,358,52431.53598457931
14310,23,355,33742.39981841272
39281,90,7,131687.1917118491
64270,28,262,89752.57404319626
94345,94,98,184804.66880777667
51104,65,317,157571.54622134377
26735,9,243,44122.4987833391
77285,84,16,160261.6846760838
98173,38,202,118275.11071791936
12005,96,14,141631.93889963318
62564,68,121,131727.0019564585
56496,16,322,71241.20601271992
34898,63,287,119795.43325145397
94074,25,29,109333.15031332475
26708,93,337,150541.72360033126
50024,82,199,144847.14330411618
96003,51,242,137004.37106134265
19412,57,79,98570.54590387404
59821,77,316,143968.03434809728
34378,98,238,167437.7902219289
98638,97,6,185949.21305476758
83580,43,237,114666.33041126168
36309,35,134,77000.51380781618
88775,82,283,185282.30724329117
7435,85,181,133368.70015896775
93700,93,98,168073.85114107587
8386,50,78,64543.86267634204
75976,61,17,131624.38933867976
50503,41,330,114925.59313042118
76972,31,318,139984.80664206194
77939,86,322,177426.38120655922
93778,33,206,116528.38171517543
48464,22,56,60447.9237007989
73475,8,277,64712.81946609118
87758,88,355,190504.97962047195
32277,5,348,51059.674497873886
91679,28,244,130545.32910656376
59012,46,36,92270.33247060401
8138,64,169,80691.89069483704
54327,28,173,78131.47366978528
91525,60,255,190031.73776747365
73698,73,340,149527.24506793305
7752,94,135,117532.33151494779
30765,22,109,47812.03641305627
5837,69,220,83210.90470693698
99010,14,32,82655.20773046753
82579,21,284,99495.68970722961
61997,62,217,140731.08597009786
40501,39,342,98719.03396102805
49770,8,322,80831.74569998225
94608,48,213,140842.5468871043
73189,95,198,162865.50263330695
93060,79,42,161091.68170174773
65594,71,310,163874.00580846285
90269,32,323,115944.68617637065
42448,15,64,48983.6672944091
89306,7,24,77767.51433751237
42959,7,268,58639.64331748181
54525,29,69,83651.68311678724
83340,80,340,188929.2708343918
86746,16,154,101266.94791729398
39029,53,16,112791.26730856841
78169,60,228,158889.736088632
13312,57,147,79899.56902626173
43300,14,31,64303.55543263156
59994,23,364,111363.02844410062
90765,51,259,150667.837026978
7884,58,335,81563.22877460354
25522,11,241,47031.29255555381
10623,92,55,124085.67601937575
16460,43,272,72922.27004768203
15234,36,39,61218.64801120982
89039,27,107,128847.80856454873
68578,54,119,143498.3818882988
94636,23,52,98879.48324319054
87410,71,111,154622.02918036928
51905,29,160,74746.71423149474
34420,29,72,70724.9416685856
40813,10,19,50207.933595469076
5382,19,187,36473.10938993579
43353,67,346,136598.83545249474
14369,24,116,45961.778550861985
39985,47,214,106418.3654244525
47255,92,238,170593.52117490026
63261,71,11,128863.33219993216
94197,8,199,82720.20115520545
66590,10,198,94291.24739298828
50486,63,96,84824.06618576324
52883,56,351,113090.81481763134
60318,23,144,80493.78246044615
56566,30,17,60686.095241077004
5650,52,173,67987.05824207219
45937,93,228,153028.94802671592
26299,59,241,113994.2796237105
31862,93,184,151526.05003684253
21312,63,267,99805.97295209236
15943,78,234,115851.10496031691
73734,42,115,106526.163655187
22325,88,30,120871.82066893033
79268,9,281,80514.60543388913
76341,46,354,127514.93596598796
57879,39,364,118609.33827295827
89449,73,149,169156.28013215683
71738,7,130,78744.13097763734
69010,45,195,135973.55267384765
87570,36,261,122355.30551535707
8006,40,173,53264.602061946214
66876,34,322,96539.26006345765
68228,43,223,111776.84297675695
57056,97,192,169435.23860410505
13505,94,279,123512.52718453499
25498,93,58,130117.92510199953
21505,64,316,113269.3323464319
67518,60,271,142420.08876848695
11603,80,85,90766.85771674592
29744,86,323,125533.87535051288
74218,62,8,139233.6948204616
18460,30,224,49153.76016831078
58273,83,64,160169.23013177
84095,9,245,92197.56945327767
33544,60,115,106177.77393473871
11864,37,127,60735.31294965423
94314,13,330,94059.66334954098
84770,36,129,124223.27960327711
33593,81,298,164884.2528194026
49657,32,139,88882.27778305899
6729,27,325,53851.397344221834
49515,92,193,172394.68682843717
92872,99,83,197337.73902359378
59281,73,325,144536.53242774098
39936,66,204,137276.90681793273
17413,52,348,86697.39056165676
52652,70,151,138001.71268233456
34764,66,5,111729.02089785914
68784,98,343,192705.72757393122
50741,73,216,134861.73236525568
78204,60,337,162116.55456513583
83796,78,132,163332.6380754854
81844,40,123,109183.90293579634
64773,40,158,117808.15211129328
79432,60,236,149028.75707684382
24283,11,54,31951.443830689204
90127,97,89,178092.93486756852
30282,36,337,59348.531400465145
69560,95,334,190249.29001293285
84455,5,23,84629.10784167518
78210,62,280,154272.13618973945
57984,24,273,94047.8255493915
23392,38,52,61493.69728402776
9721,55,46,86901.48112714017
34197,40,209,95355.15750180806
31173,30,118,74016.3276209397
6066,91,334,134136.16694385957
97911,37,187,122937.89918959283
64418,5,79,79247.97836454747
72454,71,19,145256.88023752428
79993,54,127,129078.76327189172
81262,39,325,110398.25295500983
19282,39,273,69040.09869738124
29815,63,353,124706.86439333067
27594,81,103,118423.45889468791
77984,17,134,82028.73238738434
61511,26,281,81048.42854086927
71678,60,175,139673.91379848262
90768,9,245,109063.13000026868
71951,85,289,175682.8547560195
11374,47,139,79260.9249915175
31974,78,161,130593.96317164961
74178,59,28,126092.60674253537
88472,95,106,185047.52531560964
36914,19,41,53092.889462805186
55014,46,315,130440.9878338963
66379,13,247,77937.40493797847
14347,75,133,101188.49285810255
95468,61,85,148464.95875618843
64015,14,286,98697.68122281408
94129,68,174,150780.22600788588
71864,45,90,97540.38092694768
55181,17,56,72388.28420568774
23760,20,259,64731.91625507843
90161,76,113,163777.4524834496
97103,64,12,173064.59534306836
82599,35,135,106635.02163834884
97497,59,282,168169.19771168675
8140,96,172,129525.30539819704
87801,75,56,165444.5704800222
79266,38,231,122858.35556727026
67176,8,13,69981.79042112936
19057,59,337,100438.06309569502
74093,94,272,199026.5679880017
34114,70,220,127505.95508620213
83747,63,104,143491.46934453835
61215,45,82,104536.94520764174
23580,70,132,110235.15625411428
88870,94,40,193859.05045613382
14802,51,248,108655.33377231541
92857,31,51,106769.1886614213
74543,83,183,158873.5730308903
9675,25,161,67124.70423509218
19058,95,126,142261.4700713894
54001,15,295,82996.29005766311
42519,91,152,151428.43690059526
76755,26,339,102454.89452394594
20445,27,319,63278.65496478691
78954,69,234,150364.16416852723
94450,63,252,161765.7723686898
33695,80,316,147839.3424034816
56227,93,128,147167.07819290776
84992,74,354,180406.71537678404
35185,32,52,67200.74697710903
94692,29,49,120264.88181918094
50908,86,66,144430.4003547855
48631,5,297,68250.75622863695
52993,36,143,96348.11790618593
7078,33,57,44052.27057540838
82609,24,110,115825.35686512468
28778,50,305,99376.21997011696
28397,81,187,141646.14074905205
73857,61,262,156730.52035403455
17337,16,192,62688.13398157779
11011,76,69,97501.96303799438
44855,43,168,88563.93402470776
80532,12,287,69386.75194264855
51845,86,198,152522.49748784647
25046,89,97,131832.02238125593
92030,32,45,104669.65157473493
11618,35,96,55359.469337855866
77435,19,12,103681.79836464733
36322,64,167,111492.96225268225
38797,43,150,102533.14105697701
20128,91,334,141036.57090224695
38179,84,291,126845.7964737477
72517,92,216,190373.8047149331
39073,25,99,69914.99843624406
83014,12,269,74001.15571186377
96965,46,168,137951.79649043144
42363,63,21,108515.83390995928
16697,85,200,143023.9035004413
20422,83,142,128679.9450057553
43380,82,242,149665.9788138074
65857,24,191,77668.8484701071
72573,65,236,131537.45957886562
80058,15,235,82773.07264851149
26259,36,97,63999.845757110816
82534,8,72,81911.52846799116
77622,33,184,104664.90356792742
6149,9,260,22083.943162900177
27792,80,55,110749.16718114117
21390,43,115,65012.91684258567
39204,27,189,75448.36204168655
41018,20,65,71441.07810595092
98651,54,61,139699.70216741617
94583,15,215,115245.27706547987
87614,76,77,148782.33162787854
26471,52,309,84696.38779055943
19263,38,44,64831.178041129744
65309,25,312,73646.1651490653
57451,67,350,140641.20970380932
75379,21,23,84859.66032563249
82969,38,149,137297.788934826
16559,55,359,92984.7412259903
68728,71,77,138272.44552555063
9952,28,223,47773.755259359954
66726,26,315,108185.60371948569
45610,14,254,44689.85916079341
91467,9,282,101384.1950287129
7153,35,216,74132.75556408812
99447,28,89,110139.96615550858
13019,15,175,24016.71207293903
90409,55,250,140566.07949365865
42929,52,132,134522.02204220314
22028,82,85,119288.08303363266
39620,8,327,50674.63307863907
53474,12,70,64788.870507932596
15623,11,326,52427.54500865829
90504,36,171,120174.60877750404
8809,90,329,143056.2283627353
97907,26,2,104520.565291879
56046,94,7,161225.09787271352
67496,40,1,113779.71444540896
36739,33,135,76145.6664575212
58452,72,9,130340.74456702828
78324,99,48,179352.2332560878
11977,90,311,133675.82811476474
39838,65,205,134109.84266720113
73192,57,95,134141.8994047395
9134,76,316,112483.61244455643
58420,89,122,175214.74061540613
34431,19,326,64971.86856302226
74020,52,78,132797.1006437921
54565,58,305,125271.21917017535
61993,72,158,142741.15925706018
63035,73,22,156846.42784458777
52312,68,244,135207.97475115626
43916,70,260,136980.64402250195
97810,54,93,142425.00158449938
25693,76,66,125411.4811359587
43559,51,30,104040.28113304579
87839,72,152,175050.84373648773
55058,17,336,65412.77460541101
90130,18,25,107042.00711282264
89639,13,65,69961.82902313469
16858,32,359,70199.0681913584
85538,42,272,101815.8133399604
75431,16,311,85729.60650342173
48324,96,155,149378.924218082
54944,17,349,78353.46757054483
95687,25,124,121575.14186984678
